3          3          8             1.779804779637e+00
3          3         11            -5.016501767640e+00
3          3         16            -2.017578682779e+00
3          3         17             1.343871099760e+00
3          3         18             6.034801874565e+00
3          3         19             3.210560477186e+00
3          3         20             1.294635028508e+01
3          3         21             1.826668597760e+01
3          3         22            -3.775522986375e+00
3          3         23             1.522518662560e+01
3          3         24            -4.185766777022e+00
3          3         25            -1.276485720759e+00
3          3         26             1.349665586453e+01
3          3         27            -2.379614642538e+00
3          3         28             1.781870399062e+01
3          3         29             3.154553245209e-01
3          3         30             2.139445657114e+00
3          3         31             7.474795388840e-01
3          3         32            -2.017355152603e+00
3          3         33             28.3969
3          4          4             3.510198513775e+00
3          4          6            -6.697757598246e-01
3          4          9             7.768200418256e+00
3          4         10            -6.112712699987e+00
3          4         12             1.989179790138e+00
3          4         13             1.515709481463e+01
3          4         14            -5.896828061584e+00
3          4         15             6.843104607592e-01
3          5          5            -8.946621939985e-01
3          5          7             2.618773022394e+00
3          5          8            -2.575076551752e+00
3          5         11            -4.243531089771e+00
3          5         16            -4.517508215658e+00
3          5         17             9.015765936334e-01
3          5         18             8.075267075752e+00
3          5         19            -5.772522692794e-01
3          5         20             7.798288501366e+00
3          5         21             8.322619634054e+00
3          5         22            -3.108361797296e+00
3          5         23            -8.337962895471e+00
3          5         24            -8.764421146385e+00
3          5         25             4.115172017955e+00
3          5         26            -1.695501834479e+00
3          5         27            -1.208507851654e+01
3          5         28             7.132650303472e+00
3          5         29            -1.585781994576e+00
3          5         30             8.702651278217e+00
3          5         31             2.265574702943e+00
3          5         32            -6.485679389633e+00
3          5         33             2.364007351633e+02
3          6          6             1.320538448698e+00
3          6          9            -6.980162143463e+00
3          6         10            -1.451180240551e+00
3          6         12             4.290608624235e+00
3          6         13            -1.457936837011e-01
3          6         14            -7.513599042727e-01
3          6         15            -2.763192591209e+00
3          7          7             2.762029680207e+00
3          7          8             1.589290164766e+00
3          7         11             3.715778769063e+00
3          7         16             9.802544450047e-01
3          7         17             2.425452599943e+00
3          7         18            -3.265313728102e+00
3          7         19            -1.361474012660e+00
3          7         20            -5.728128939146e-01
3          7         21             1.601903257254e+00
3          7         22            -1.327648634658e+00
3          7         23            -6.948937342619e+00
3          7         24            -7.663324802901e+00
3          7         25             1.840915460253e+00
3          7         26            -3.423431814295e+00
3          7         27            -4.245467460827e+00
3          7         28             5.258526373081e-01
3          7         29             5.279732049822e-01
3          7         30             2.850898243139e+00
3          7         31             6.870619249874e-01
3          7         32             4.368286582311e+00
3          7         33             2.676793840382e+01
3          8          8            -1.029838484088e+01
3          8         11            -2.441492308269e+00
3          8         16            -6.186021903124e+00
3          8         17            -2.340189012949e-01
3          8         18             1.115719996327e+00
3          8         19             3.858265241482e-01
3          8         20             6.278995893421e+00
3          8         21            -1.348066039622e+01
3          8         22            -9.041745835307e+00
3          8         23             1.578374069682e+01
3          8         24             1.926541107825e+01
3          8         25             7.723919866951e+00
3          8         26             2.388735935951e+00
3          8         27             1.899568793468e+01
3          8         28             1.823150594330e+00
3          8         29             3.689452915580e+00
3          8         30             2.912957732983e+00
3          8         31            -1.096516287994e+00
3          8         32             3.278831066575e+00
3          8         33            -7.495321519537e+01
3          9          9            -3.420394963632e+00
3          9         10             4.054289761168e-01
3          9         12            -7.433172588459e+00
3          9         13            -6.301939044729e+00
3          9         14             4.274421816107e+00
3          9         15             2.002858549560e+00
3         10         10             3.344443193958e-01
3         10         12             2.149426337036e+00
3         10         13            -7.763931204428e+00
3         10         14             6.766185689883e+00
3         10         15             9.012973619934e-01
3         11         11            -8.704622764635e+00
3         11         16            -5.564222317791e-01
3         11         17            -8.802462838074e-01
3         11         18             2.224137029055e+00
